time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1526084254206,2018-05-12T00:17:34.206000Z,1018.6736474455398,-72,376,944,2941,33,1023.58,23.59,C2:9A:9F:E5:58:27
1526084259716,2018-05-12T00:17:39.716000Z,1020.1568506852267,-72,380,944,2935,33,1023.56,23.58,C2:9A:9F:E5:58:27
1526084265216,2018-05-12T00:17:45.216000Z,1022.3815334795519,-72,376,948,2935,33,1023.56,23.59,C2:9A:9F:E5:58:27
1526084270326,2018-05-12T00:17:50.325999Z,1022.3815334795519,-72,376,948,2947,33,1023.64,23.59,C2:9A:9F:E5:58:27
1526084275886,2018-05-12T00:17:55.885999Z,1018.6736474455398,-72,376,944,2935,33,1023.56,23.6,C2:9A:9F:E5:58:27
1526084281206,2018-05-12T00:18:01.206000Z,1022.3815334795519,-72,376,948,2935,33,1023.56,23.6,C2:9A:9F:E5:58:27
1526084286512,2018-05-12T00:18:06.512000Z,1031.271060391011,-72,380,956,2941,33,1023.57,23.59,C2:9A:9F:E5:58:27
1526084292036,2018-05-12T00:18:12.036000Z,1018.3987431256973,-68,376,944,2935,33,1023.52,23.6,C2:9A:9F:E5:58:27
1526084297206,2018-05-12T00:18:17.206000Z,1024.6326170877053,-72,372,952,2935,33,1023.58,23.59,C2:9A:9F:E5:58:27
1526084302199,2018-05-12T00:18:22.198999Z,1024.8199841923458,-64,384,948,2935,33,1023.54,23.6,C2:9A:9F:E5:58:27
1526084307736,2018-05-12T00:18:27.736000Z,1016.9287093990414,-68,372,944,2935,33,1023.59,23.6,C2:9A:9F:E5:58:27
1526084313225,2018-05-12T00:18:33.224999Z,1023.3279044372825,-64,380,948,2947,33,1023.49,23.59,C2:9A:9F:E5:58:27
1526084318855,2018-05-12T00:18:38.855000Z,1019.3802038493783,-60,380,944,2935,33,1023.65,23.59,C2:9A:9F:E5:58:27
1526084324225,2018-05-12T00:18:44.224999Z,1024.3593119604077,-68,372,952,2935,33,1023.57,23.59,C2:9A:9F:E5:58:27
1526084329452,2018-05-12T00:18:49.451999Z,1017.2040110027093,-72,372,944,2935,33,1023.56,23.59,C2:9A:9F:E5:58:27
1526084334996,2018-05-12T00:18:54.996000Z,1012.9560701234777,-64,372,940,2935,33,1023.58,23.58,C2:9A:9F:E5:58:27
1526084340206,2018-05-12T00:19:00.206000Z,1024.6326170877053,-72,372,952,2935,33,1023.57,23.59,C2:9A:9F:E5:58:27
1526084345206,2018-05-12T00:19:05.206000Z,1025.350671721631,-72,384,948,2941,32.5,1023.62,23.58,C2:9A:9F:E5:58:27
1526084350235,2018-05-12T00:19:10.234999Z,1027.5641099221011,-72,380,952,2941,32.5,1023.48,23.58,C2:9A:9F:E5:58:27
1526084355696,2018-05-12T00:19:15.696000Z,1023.3279044372825,-64,380,948,2941,32.5,1023.53,23.58,C2:9A:9F:E5:58:27
1526084361256,2018-05-12T00:19:21.256000Z,1016.45659031756,-72,380,940,2941,32.5,1023.51,23.58,C2:9A:9F:E5:58:27
1526084366326,2018-05-12T00:19:26.325999Z,1023.5858537514085,-68,380,948,2935,32.5,1023.54,23.58,C2:9A:9F:E5:58:27
1526084371396,2018-05-12T00:19:31.395999Z,1020.9172346473538,-72,372,948,2935,32.5,1023.53,23.58,C2:9A:9F:E5:58:27
1526084376956,2018-05-12T00:19:36.956000Z,1022.3815334795519,-72,376,948,2941,33,1023.53,23.58,C2:9A:9F:E5:58:27
1526084382225,2018-05-12T00:19:42.224999Z,1022.9760505505493,-80,376,948,2941,33,1023.49,23.57,C2:9A:9F:E5:58:27
1526084387576,2018-05-12T00:19:47.575999Z,1027.5641099221011,-72,380,952,2947,33,1023.58,23.58,C2:9A:9F:E5:58:27
1526084393126,2018-05-12T00:19:53.125999Z,1022.1076264268846,-68,376,948,2947,33,1023.5,23.56,C2:9A:9F:E5:58:27
1526084398215,2018-05-12T00:19:58.214999Z,1018.3987431256973,-68,376,944,2947,33,1023.53,23.56,C2:9A:9F:E5:58:27
1526084403235,2018-05-12T00:20:03.234999Z,1018.964179939609,-76,376,944,2935,33,1023.58,23.56,C2:9A:9F:E5:58:27
1526084409215,2018-05-12T00:20:09.214999Z,1015.2595727201984,-76,376,940,2941,33,1023.5,23.56,C2:9A:9F:E5:58:27
1526084414420,2018-05-12T00:20:14.420000Z,1025.0775580413415,-68,384,948,2941,33,1023.53,23.56,C2:9A:9F:E5:58:27
1526084419866,2018-05-12T00:20:19.865999Z,1026.3800465714442,-76,376,952,2941,33,1023.54,23.55,C2:9A:9F:E5:58:27
1526084425216,2018-05-12T00:20:25.216000Z,1023.3279044372825,-64,380,948,2947,33,1023.49,23.56,C2:9A:9F:E5:58:27
1526084430486,2018-05-12T00:20:30.486000Z,1018.1394796392093,-64,376,944,2941,33,1023.52,23.56,C2:9A:9F:E5:58:27
1526084436035,2018-05-12T00:20:36.035000Z,1021.8493039582696,-64,376,948,2953,33,1023.51,23.55,C2:9A:9F:E5:58:27
1526084441206,2018-05-12T00:20:41.206000Z,1026.0916138435202,-72,376,952,2935,33,1023.49,23.55,C2:9A:9F:E5:58:27
1526084446645,2018-05-12T00:20:46.644999Z,1014.6920715172657,-68,376,940,2953,33,1023.51,23.55,C2:9A:9F:E5:58:27
1526084452676,2018-05-12T00:20:52.676000Z,1026.3800465714442,-76,376,952,2947,33,1023.56,23.55,C2:9A:9F:E5:58:27
1526084458216,2018-05-12T00:20:58.216000Z,1022.9134860778794,-68,368,952,2941,33,1023.58,23.56,C2:9A:9F:E5:58:27
1526084463284,2018-05-12T00:21:03.283999Z,1017.2040110027093,-72,372,944,2953,33,1023.53,23.53,C2:9A:9F:E5:58:27
1526084468365,2018-05-12T00:21:08.365000Z,1013.4929698818833,-72,372,940,2941,33,1023.5,23.54,C2:9A:9F:E5:58:27
1526084474225,2018-05-12T00:21:14.224999Z,1013.4929698818833,-72,372,940,2947,33,1023.56,23.53,C2:9A:9F:E5:58:27
1526084479476,2018-05-12T00:21:19.476000Z,1019.882346155673,-68,380,944,2947,33,1023.58,23.54,C2:9A:9F:E5:58:27
1526084485036,2018-05-12T00:21:25.036000Z,1025.818697431471,-68,376,952,2935,33,1023.5,23.55,C2:9A:9F:E5:58:27
1526084490596,2018-05-12T00:21:30.595999Z,1022.1076264268846,-68,376,948,2941,33,1023.49,23.55,C2:9A:9F:E5:58:27
1526084496216,2018-05-12T00:21:36.216000Z,1016.1810862243009,-68,380,940,2935,33,1023.61,23.55,C2:9A:9F:E5:58:27
1526084501696,2018-05-12T00:21:41.696000Z,1018.3987431256973,-68,376,944,2935,33,1023.49,23.54,C2:9A:9F:E5:58:27
1526084507225,2018-05-12T00:21:47.224999Z,1020.1568506852267,-72,380,944,2941,33,1023.51,23.54,C2:9A:9F:E5:58:27
1526084512325,2018-05-12T00:21:52.325000Z,1009.7841353477485,-72,372,936,2947,33,1023.62,23.55,C2:9A:9F:E5:58:27
1526084517866,2018-05-12T00:21:57.865999Z,1022.3815334795519,-72,376,948,2947,33,1023.59,23.55,C2:9A:9F:E5:58:27
1526084523396,2018-05-12T00:22:03.395999Z,1014.9679797904956,-72,376,940,2935,33,1023.6,23.54,C2:9A:9F:E5:58:27
1526084528966,2018-05-12T00:22:08.966000Z,1021.606577895816,-60,376,948,2941,33,1023.49,23.55,C2:9A:9F:E5:58:27
1526084534216,2018-05-12T00:22:14.216000Z,1022.1076264268846,-68,376,948,2935,33,1023.49,23.54,C2:9A:9F:E5:58:27
1526084539562,2018-05-12T00:22:19.562000Z,1024.6326170877053,-72,372,952,2935,33,1023.5,23.54,C2:9A:9F:E5:58:27
1526084545136,2018-05-12T00:22:25.135999Z,1019.6234599105692,-64,380,944,2935,33,1023.59,23.55,C2:9A:9F:E5:58:27
1526084550206,2018-05-12T00:22:30.206000Z,1023.5858537514085,-68,380,948,2935,33,1023.55,23.53,C2:9A:9F:E5:58:27
1526084555233,2018-05-12T00:22:35.233000Z,1024.9214604056253,-76,372,952,2941,33,1023.54,23.54,C2:9A:9F:E5:58:27
1526084560806,2018-05-12T00:22:40.805999Z,1032.4805082905923,-68,384,956,2947,33,1023.59,23.55,C2:9A:9F:E5:58:27
1526084566386,2018-05-12T00:22:46.385999Z,1020.1568506852267,-72,380,944,2941,33,1023.56,23.55,C2:9A:9F:E5:58:27
1526084571916,2018-05-12T00:22:51.915999Z,1020.9172346473538,-72,372,948,2941,33,1023.54,23.54,C2:9A:9F:E5:58:27
1526084577216,2018-05-12T00:22:57.216000Z,1018.6736474455398,-72,376,944,2947,33,1023.5,23.54,C2:9A:9F:E5:58:27
1526084582486,2018-05-12T00:23:02.486000Z,1018.6736474455398,-72,376,944,2941,33,1023.56,23.55,C2:9A:9F:E5:58:27
1526084588065,2018-05-12T00:23:08.065000Z,1017.2040110027093,-72,372,944,2935,33,1023.57,23.54,C2:9A:9F:E5:58:27
1526084593596,2018-05-12T00:23:13.595999Z,1016.9287093990414,-68,372,944,2941,33,1023.48,23.55,C2:9A:9F:E5:58:27
1526084599146,2018-05-12T00:23:19.145999Z,1019.882346155673,-68,380,944,2941,33,1023.46,23.54,C2:9A:9F:E5:58:27
1526084605216,2018-05-12T00:23:25.216000Z,1014.6920715172657,-68,376,940,2935,33,1023.59,23.55,C2:9A:9F:E5:58:27
1526084610276,2018-05-12T00:23:30.276000Z,1020.6429346250333,-68,372,948,2935,33,1023.63,23.54,C2:9A:9F:E5:58:27
1526084615846,2018-05-12T00:23:35.845999Z,1016.9287093990414,-68,372,944,2941,33,1023.53,23.55,C2:9A:9F:E5:58:27
1526084621386,2018-05-12T00:23:41.385999Z,1018.3987431256973,-68,376,944,2947,33,1023.5,23.53,C2:9A:9F:E5:58:27
1526084626916,2018-05-12T00:23:46.915999Z,1016.9287093990414,-68,372,944,2947,33,1023.59,23.53,C2:9A:9F:E5:58:27
1526084632216,2018-05-12T00:23:52.216000Z,1019.882346155673,-68,380,944,2935,33,1023.59,23.55,C2:9A:9F:E5:58:27
1526084637516,2018-05-12T00:23:57.516000Z,1018.3987431256973,-68,376,944,2929,33,1023.6,23.54,C2:9A:9F:E5:58:27
1526084643119,2018-05-12T00:24:03.118999Z,1023.8593653427213,-72,380,948,2941,33,1023.57,23.54,C2:9A:9F:E5:58:27
1526084648216,2018-05-12T00:24:08.216000Z,1019.6234599105692,-64,380,944,2941,33,1023.62,23.54,C2:9A:9F:E5:58:27
1526084653206,2018-05-12T00:24:13.206000Z,1022.1076264268846,-68,376,948,2935,33,1023.57,23.54,C2:9A:9F:E5:58:27
1526084658236,2018-05-12T00:24:18.236000Z,1022.9134860778794,-68,368,952,2941,33,1023.57,23.54,C2:9A:9F:E5:58:27
1526084663306,2018-05-12T00:24:23.305999Z,1018.3987431256973,-68,376,944,2935,33,1023.62,23.54,C2:9A:9F:E5:58:27
1526084668326,2018-05-12T00:24:28.325999Z,1018.6736474455398,-72,376,944,2935,33,1023.57,23.54,C2:9A:9F:E5:58:27
1526084673886,2018-05-12T00:24:33.885999Z,1023.8593653427213,-72,380,948,2953,33,1023.64,23.53,C2:9A:9F:E5:58:27
1526084679196,2018-05-12T00:24:39.196000Z,1016.6690710354083,-64,372,944,2935,33,1023.56,23.53,C2:9A:9F:E5:58:27
1526084684566,2018-05-12T00:24:44.565999Z,1023.5858537514085,-68,380,948,2953,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084690122,2018-05-12T00:24:50.121999Z,1014.6920715172657,-68,376,940,2947,33,1023.56,23.53,C2:9A:9F:E5:58:27
1526084695192,2018-05-12T00:24:55.191999Z,1018.6736474455398,-72,376,944,2935,33,1023.61,23.53,C2:9A:9F:E5:58:27
1526084700206,2018-05-12T00:25:00.206000Z,1024.6326170877053,-72,372,952,2953,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084705745,2018-05-12T00:25:05.744999Z,1016.7477563289726,-76,380,940,2941,33,1023.62,23.54,C2:9A:9F:E5:58:27
1526084711196,2018-05-12T00:25:11.196000Z,1025.561309722632,-64,376,952,2935,33,1023.61,23.52,C2:9A:9F:E5:58:27
1526084716345,2018-05-12T00:25:16.345000Z,1022.3815334795519,-72,376,948,2947,33,1023.55,23.53,C2:9A:9F:E5:58:27
1526084721876,2018-05-12T00:25:21.875999Z,1023.5858537514085,-68,380,948,2947,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084727206,2018-05-12T00:25:27.206000Z,1016.6690710354083,-64,372,944,2947,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084732481,2018-05-12T00:25:32.480999Z,1017.8958689374862,-60,376,944,2935,33,1023.58,23.53,C2:9A:9F:E5:58:27
1526084738056,2018-05-12T00:25:38.055999Z,1022.1076264268846,-68,376,948,2935,33,1023.59,23.52,C2:9A:9F:E5:58:27
1526084743596,2018-05-12T00:25:43.595999Z,1021.8493039582696,-64,376,948,2953,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084749152,2018-05-12T00:25:49.151999Z,1023.5858537514085,-68,380,948,2935,33,1023.6,23.52,C2:9A:9F:E5:58:27
1526084754206,2018-05-12T00:25:54.206000Z,1020.6429346250333,-68,372,948,2953,33,1023.63,23.53,C2:9A:9F:E5:58:27
1526084759202,2018-05-12T00:25:59.201999Z,1020.9172346473538,-72,372,948,2947,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084764776,2018-05-12T00:26:04.776000Z,1018.6736474455398,-72,376,944,2947,33,1023.61,23.53,C2:9A:9F:E5:58:27
1526084770206,2018-05-12T00:26:10.206000Z,1022.1076264268846,-68,376,948,2941,33,1023.63,23.53,C2:9A:9F:E5:58:27
1526084775402,2018-05-12T00:26:15.401999Z,1027.8521294427521,-76,380,952,2935,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084781202,2018-05-12T00:26:21.201999Z,1026.3800465714442,-76,376,952,2935,33,1023.62,23.52,C2:9A:9F:E5:58:27
1526084786505,2018-05-12T00:26:26.505000Z,1020.6429346250333,-68,372,948,2953,33,1023.63,23.53,C2:9A:9F:E5:58:27
1526084792046,2018-05-12T00:26:32.046000Z,1021.8493039582696,-64,376,948,2947,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084797196,2018-05-12T00:26:37.196000Z,1019.882346155673,-68,380,944,2941,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084803186,2018-05-12T00:26:43.186000Z,1024.8199841923458,-64,384,948,2947,33,1023.63,23.53,C2:9A:9F:E5:58:27
1526084808686,2018-05-12T00:26:48.686000Z,1015.2122930697795,-64,368,944,2947,33,1023.62,23.52,C2:9A:9F:E5:58:27
1526084814206,2018-05-12T00:26:54.206000Z,1018.3987431256973,-68,376,944,2935,33,1023.65,23.52,C2:9A:9F:E5:58:27
1526084819332,2018-05-12T00:26:59.332000Z,1023.5858537514085,-68,380,948,2929,33,1023.61,23.53,C2:9A:9F:E5:58:27
1526084825406,2018-05-12T00:27:05.405999Z,1025.561309722632,-64,376,952,2935,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526084830964,2018-05-12T00:27:10.963999Z,1024.6326170877053,-72,372,952,2941,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084836196,2018-05-12T00:27:16.196000Z,1028.0778180663174,-68,372,956,2935,33,1023.67,23.53,C2:9A:9F:E5:58:27
1526084841514,2018-05-12T00:27:21.513999Z,1018.6736474455398,-72,376,944,2935,33,1023.62,23.52,C2:9A:9F:E5:58:27
1526084847096,2018-05-12T00:27:27.095999Z,1018.3987431256973,-68,376,944,2935,33,1023.57,23.52,C2:9A:9F:E5:58:27
1526084852206,2018-05-12T00:27:32.206000Z,1018.6736474455398,-72,376,944,2947,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526084857676,2018-05-12T00:27:37.676000Z,1020.1568506852267,-72,380,944,2941,33,1023.69,23.53,C2:9A:9F:E5:58:27
1526084863202,2018-05-12T00:27:43.201999Z,1026.3800465714442,-76,376,952,2935,33,1023.65,23.52,C2:9A:9F:E5:58:27
1526084868285,2018-05-12T00:27:48.285000Z,1023.3279044372825,-64,380,948,2935,33,1023.67,23.52,C2:9A:9F:E5:58:27
1526084873336,2018-05-12T00:27:53.335999Z,1025.0775580413415,-68,384,948,2935,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084878886,2018-05-12T00:27:58.885999Z,1026.0916138435202,-72,376,952,2941,33,1023.67,23.52,C2:9A:9F:E5:58:27
1526084884206,2018-05-12T00:28:04.206000Z,1014.9679797904956,-72,376,940,2941,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526084889966,2018-05-12T00:28:09.966000Z,1023.3279044372825,-64,380,948,2929,33,1023.65,23.52,C2:9A:9F:E5:58:27
1526084895220,2018-05-12T00:28:15.220000Z,1022.1076264268846,-68,376,948,2947,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084900556,2018-05-12T00:28:20.555999Z,1027.2915847022207,-68,380,952,2947,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084906134,2018-05-12T00:28:26.134000Z,1027.0345661174215,-64,380,952,2935,33,1023.63,23.53,C2:9A:9F:E5:58:27
1526084911202,2018-05-12T00:28:31.201999Z,1019.882346155673,-68,380,944,2941,33,1023.65,23.52,C2:9A:9F:E5:58:27
1526084916235,2018-05-12T00:28:36.234999Z,1022.1076264268846,-68,376,948,2947,33,1023.7,23.52,C2:9A:9F:E5:58:27
1526084921795,2018-05-12T00:28:41.795000Z,1021.606577895816,-60,376,948,2947,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084927215,2018-05-12T00:28:47.214999Z,1014.6920715172657,-68,376,940,2947,33,1023.7,23.52,C2:9A:9F:E5:58:27
1526084932376,2018-05-12T00:28:52.375999Z,1025.818697431471,-68,376,952,2953,33,1023.62,23.52,C2:9A:9F:E5:58:27
1526084937916,2018-05-12T00:28:57.915999Z,1025.0775580413415,-68,384,948,2929,33,1023.68,23.52,C2:9A:9F:E5:58:27
1526084943206,2018-05-12T00:29:03.206000Z,1024.148426742921,-76,380,948,2947,33,1023.7,23.52,C2:9A:9F:E5:58:27
1526084948496,2018-05-12T00:29:08.496000Z,1029.0500473737902,-72,384,952,2953,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526084954082,2018-05-12T00:29:14.082000Z,1024.101557463907,-64,372,952,2947,33,1023.59,23.52,C2:9A:9F:E5:58:27
1526084959626,2018-05-12T00:29:19.625999Z,1023.6327466430527,-56,372,952,2935,33,1023.7,23.52,C2:9A:9F:E5:58:27
1526084965186,2018-05-12T00:29:25.186000Z,1025.818697431471,-68,376,952,2947,33,1023.67,23.53,C2:9A:9F:E5:58:27
1526084970235,2018-05-12T00:29:30.234999Z,1025.0775580413415,-68,384,948,2935,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526084975795,2018-05-12T00:29:35.795000Z,1014.6920715172657,-68,376,940,2947,33,1023.71,23.53,C2:9A:9F:E5:58:27
1526084981196,2018-05-12T00:29:41.196000Z,1027.5641099221011,-72,380,952,2947,33,1023.69,23.53,C2:9A:9F:E5:58:27
1526084986396,2018-05-12T00:29:46.395999Z,1027.2915847022207,-68,380,952,2935,33,1023.61,23.52,C2:9A:9F:E5:58:27
1526084992436,2018-05-12T00:29:52.436000Z,1029.531932481941,-68,376,956,2947,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526084998026,2018-05-12T00:29:58.026000Z,1022.1076264268846,-68,376,948,2941,33,1023.63,23.51,C2:9A:9F:E5:58:27
1526085003202,2018-05-12T00:30:03.201999Z,1022.9134860778794,-68,368,952,2947,33,1023.61,23.52,C2:9A:9F:E5:58:27
1526085009115,2018-05-12T00:30:09.115000Z,1027.5641099221011,-72,380,952,2941,33,1023.69,23.53,C2:9A:9F:E5:58:27
1526085014205,2018-05-12T00:30:14.204999Z,1020.4469608950776,-76,380,944,2941,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085019695,2018-05-12T00:30:19.694999Z,1018.1394796392093,-64,376,944,2935,33,1023.66,23.51,C2:9A:9F:E5:58:27
1526085025206,2018-05-12T00:30:25.206000Z,1021.2071288431157,-76,372,948,2953,33,1023.67,23.52,C2:9A:9F:E5:58:27
1526085031206,2018-05-12T00:30:31.206000Z,1021.2071288431157,-76,372,948,2947,33,1023.63,23.51,C2:9A:9F:E5:58:27
1526085036375,2018-05-12T00:30:36.375000Z,1016.45659031756,-72,380,940,2953,33,1023.68,23.52,C2:9A:9F:E5:58:27
1526085042185,2018-05-12T00:30:42.184999Z,1027.0345661174215,-64,380,952,2947,33,1023.65,23.52,C2:9A:9F:E5:58:27
1526085047476,2018-05-12T00:30:47.476000Z,1024.3593119604077,-68,372,952,2941,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085053006,2018-05-12T00:30:53.006000Z,1020.6429346250333,-68,372,948,2935,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085058582,2018-05-12T00:30:58.582000Z,1018.6736474455398,-72,376,944,2947,33,1023.6,23.52,C2:9A:9F:E5:58:27
1526085064156,2018-05-12T00:31:04.155999Z,1022.3815334795519,-72,376,948,2935,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526085069676,2018-05-12T00:31:09.676000Z,1029.8038648208696,-72,376,956,2935,33,1023.63,23.51,C2:9A:9F:E5:58:27
1526085075196,2018-05-12T00:31:15.196000Z,1018.6736474455398,-72,376,944,2953,33,1023.63,23.53,C2:9A:9F:E5:58:27
1526085080789,2018-05-12T00:31:20.789000Z,1027.5641099221011,-72,380,952,2947,33,1023.69,23.53,C2:9A:9F:E5:58:27
1526085086206,2018-05-12T00:31:26.206000Z,1022.3815334795519,-72,376,948,2935,33,1023.67,23.52,C2:9A:9F:E5:58:27
1526085091886,2018-05-12T00:31:31.885999Z,1020.3842413522467,-64,372,948,2935,33,1023.59,23.52,C2:9A:9F:E5:58:27
1526085097206,2018-05-12T00:31:37.206000Z,1026.0916138435202,-72,376,952,2941,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085102466,2018-05-12T00:31:42.466000Z,1029.3376511135693,-76,384,952,2935,33,1023.65,23.52,C2:9A:9F:E5:58:27
1526085108215,2018-05-12T00:31:48.214999Z,1021.8493039582696,-64,376,948,2935,33,1023.6,23.53,C2:9A:9F:E5:58:27
1526085113591,2018-05-12T00:31:53.591000Z,1028.5212686182042,-64,384,952,2953,33,1023.68,23.52,C2:9A:9F:E5:58:27
1526085119136,2018-05-12T00:31:59.135999Z,1018.6736474455398,-72,376,944,2935,33,1023.61,23.53,C2:9A:9F:E5:58:27
1526085125166,2018-05-12T00:32:05.165999Z,1026.0916138435202,-72,376,952,2935,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085130184,2018-05-12T00:32:10.184000Z,1018.6736474455398,-72,376,944,2953,33,1023.66,23.53,C2:9A:9F:E5:58:27
1526085135216,2018-05-12T00:32:15.216000Z,1022.1076264268846,-68,376,948,2947,33,1023.62,23.52,C2:9A:9F:E5:58:27
1526085141196,2018-05-12T00:32:21.196000Z,1029.8038648208696,-72,376,956,2947,33,1023.61,23.51,C2:9A:9F:E5:58:27
1526085146385,2018-05-12T00:32:26.384999Z,1027.2915847022207,-68,380,952,2935,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085151935,2018-05-12T00:32:31.934999Z,1020.1568506852267,-72,380,944,2941,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085163216,2018-05-12T00:32:43.216000Z,1014.6920715172657,-68,376,940,2935,33,1023.7,23.52,C2:9A:9F:E5:58:27
1526085168576,2018-05-12T00:32:48.575999Z,1019.882346155673,-68,380,944,2941,33,1023.54,23.51,C2:9A:9F:E5:58:27
1526085174156,2018-05-12T00:32:54.155999Z,1022.3815334795519,-72,376,948,2935,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085179215,2018-05-12T00:32:59.214999Z,1022.6710125939818,-76,376,948,2941,33,1023.67,23.52,C2:9A:9F:E5:58:27
1526085184736,2018-05-12T00:33:04.736000Z,1015.2595727201984,-76,376,940,2929,33,1023.62,23.51,C2:9A:9F:E5:58:27
1526085190206,2018-05-12T00:33:10.206000Z,1018.964179939609,-76,376,944,2953,33,1023.64,23.52,C2:9A:9F:E5:58:27
1526085195826,2018-05-12T00:33:15.825999Z,1022.3815334795519,-72,376,948,2947,33,1023.61,23.51,C2:9A:9F:E5:58:27
1526085201206,2018-05-12T00:33:21.206000Z,1020.1568506852267,-72,380,944,2935,33,1023.63,23.51,C2:9A:9F:E5:58:27
1526085206446,2018-05-12T00:33:26.446000Z,1024.3593119604077,-68,372,952,2941,33,1023.61,23.51,C2:9A:9F:E5:58:27
1526085211996,2018-05-12T00:33:31.996000Z,1020.6429346250333,-68,372,948,2947,33,1023.62,23.5,C2:9A:9F:E5:58:27
1526085217206,2018-05-12T00:33:37.206000Z,1016.45659031756,-72,380,940,2953,33,1023.63,23.5,C2:9A:9F:E5:58:27
1526085222576,2018-05-12T00:33:42.575999Z,1020.1568506852267,-72,380,944,2935,33,1023.65,23.51,C2:9A:9F:E5:58:27
1526085228156,2018-05-12T00:33:48.155999Z,1021.6535616342753,-72,384,944,2947,33,1023.62,23.51,C2:9A:9F:E5:58:27
1526085233206,2018-05-12T00:33:53.206000Z,1017.8958689374862,-60,376,944,2947,33,1023.62,23.51,C2:9A:9F:E5:58:27
1526085238253,2018-05-12T00:33:58.253000Z,1017.2040110027093,-72,372,944,2947,33,1023.63,23.51,C2:9A:9F:E5:58:27
1526085243305,2018-05-12T00:34:03.305000Z,1020.3842413522467,-64,372,948,2935,33,1023.65,23.51,C2:9A:9F:E5:58:27
1526085248356,2018-05-12T00:34:08.355999Z,1029.0500473737902,-72,384,952,2947,33,1023.66,23.5,C2:9A:9F:E5:58:27
1526085253906,2018-05-12T00:34:13.905999Z,1012.9560701234777,-64,372,940,2953,33,1023.65,23.51,C2:9A:9F:E5:58:27
1526085259196,2018-05-12T00:34:19.196000Z,1025.350671721631,-72,384,948,2935,33,1023.63,23.5,C2:9A:9F:E5:58:27
1526085264995,2018-05-12T00:34:24.994999Z,1020.9172346473538,-72,372,948,2929,33,1023.62,23.51,C2:9A:9F:E5:58:27
1526085270196,2018-05-12T00:34:30.196000Z,1016.6690710354083,-64,372,944,2929,33,1023.63,23.5,C2:9A:9F:E5:58:27
1526085275592,2018-05-12T00:34:35.592000Z,1018.1394796392093,-64,376,944,2941,33,1023.67,23.5,C2:9A:9F:E5:58:27
1526085281145,2018-05-12T00:34:41.144999Z,1021.606577895816,-60,376,948,2935,33,1023.59,23.5,C2:9A:9F:E5:58:27
1526085286196,2018-05-12T00:34:46.196000Z,1025.818697431471,-68,376,952,2947,33,1023.62,23.5,C2:9A:9F:E5:58:27
1526085291226,2018-05-12T00:34:51.226000Z,1022.3815334795519,-72,376,948,2935,33,1023.66,23.5,C2:9A:9F:E5:58:27
1526085297215,2018-05-12T00:34:57.214999Z,1018.3987431256973,-68,376,944,2941,33,1023.61,23.5,C2:9A:9F:E5:58:27
1526085302326,2018-05-12T00:35:02.325999Z,1034.4544455895582,-64,380,960,2935,33,1023.63,23.51,C2:9A:9F:E5:58:27
1526085307886,2018-05-12T00:35:07.885999Z,1022.3815334795519,-72,376,948,2947,33,1023.63,23.5,C2:9A:9F:E5:58:27
1526085313196,2018-05-12T00:35:13.196000Z,1016.1810862243009,-68,380,940,2947,33,1023.64,23.5,C2:9A:9F:E5:58:27
1526085318496,2018-05-12T00:35:18.496000Z,1024.3593119604077,-68,372,952,2935,33,1023.67,23.5,C2:9A:9F:E5:58:27
1526085324005,2018-05-12T00:35:24.005000Z,1020.4469608950776,-76,380,944,2941,33,1023.62,23.51,C2:9A:9F:E5:58:27
1526085329186,2018-05-12T00:35:29.186000Z,1024.3593119604077,-68,372,952,2947,33,1023.6,23.49,C2:9A:9F:E5:58:27
