time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,identifier,pressure,temperature,dev-id
1524376493213,2018-04-22T05:54:53.213000Z,1027.003407978766,-48,316,976,2941,30,,1005.91,22.95,C2:9A:9F:E5:58:27
1524376498493,2018-04-22T05:54:58.493000Z,1028.2023147221562,-44,308,980,2935,30,,1005.97,22.95,C2:9A:9F:E5:58:27
1524376504073,2018-04-22T05:55:04.072999Z,1025.4364924265178,-40,312,976,2953,30,,1005.92,22.95,C2:9A:9F:E5:58:27
1524376509645,2018-04-22T05:55:09.644999Z,1020.9564143488203,-52,308,972,2935,30,,1005.91,22.94,C2:9A:9F:E5:58:27
1524376515219,2018-04-22T05:55:15.219000Z,1019.5999215378549,-52,316,968,2941,30,,1005.94,22.96,C2:9A:9F:E5:58:27
1524376520743,2018-04-22T05:55:20.743000Z,1020.9564143488203,-52,308,972,2947,30,,1005.99,22.96,C2:9A:9F:E5:58:27
1524376526223,2018-04-22T05:55:26.223000Z,1025.7797034451403,-48,312,976,2935,30,,1005.97,22.96,C2:9A:9F:E5:58:27
1524376531323,2018-04-22T05:55:31.322999Z,1025.7797034451403,-48,312,976,2935,30,,1005.97,22.96,C2:9A:9F:E5:58:27
1524376536403,2018-04-22T05:55:36.403000Z,1019.811747333791,-56,316,968,2947,30,,1005.94,22.96,C2:9A:9F:E5:58:27
1524376541911,2018-04-22T05:55:41.911000Z,1023.3982606981507,-52,316,972,2941,30,,1005.97,22.96,C2:9A:9F:E5:58:27
1524376547463,2018-04-22T05:55:47.463000Z,1023.3982606981507,-52,316,972,2947,30,,1005.95,22.97,C2:9A:9F:E5:58:27
1524376553033,2018-04-22T05:55:53.032999Z,1033.2163374627794,-44,312,984,2953,30,,1005.95,22.97,C2:9A:9F:E5:58:27
1524376558223,2018-04-22T05:55:58.223000Z,1021.1679587609474,-56,308,972,2935,30,,1005.86,22.96,C2:9A:9F:E5:58:27
1524376563603,2018-04-22T05:56:03.602999Z,1033.2163374627794,-44,312,984,2947,30,,1005.97,22.98,C2:9A:9F:E5:58:27
1524376569173,2018-04-22T05:56:09.173000Z,1023.2028146951121,-48,316,972,2935,30,,1005.91,22.98,C2:9A:9F:E5:58:27
1524376574213,2018-04-22T05:56:14.213000Z,1024.265590557449,-44,320,972,2947,30,,1005.93,22.97,C2:9A:9F:E5:58:27
1524376579243,2018-04-22T05:56:19.243000Z,1027.1981308394209,-52,316,976,2947,30,,1005.93,22.97,C2:9A:9F:E5:58:27
1524376584299,2018-04-22T05:56:24.299000Z,1025.896680957688,-52,324,972,2941,30,,1005.97,22.98,C2:9A:9F:E5:58:27
1524376589843,2018-04-22T05:56:29.842999Z,1027.1981308394209,-52,316,976,2935,30,,1005.93,22.99,C2:9A:9F:E5:58:27
1524376595233,2018-04-22T05:56:35.233000Z,1016.9523095996193,-48,308,968,2947,30,,1005.94,22.99,C2:9A:9F:E5:58:27
1524376600959,2018-04-22T05:56:40.959000Z,1026.1072068746034,-56,324,972,2941,30,,1005.94,22.99,C2:9A:9F:E5:58:27
1524376606203,2018-04-22T05:56:46.203000Z,1041.2761401280643,-56,324,988,2947,30,,1005.94,22.99,C2:9A:9F:E5:58:27
1524376611553,2018-04-22T05:56:51.552999Z,1032.4882565918124,-68,292,988,2947,30,,1006.01,23,C2:9A:9F:E5:58:27
1524376617093,2018-04-22T05:56:57.092999Z,1022.5849597955174,-68,284,980,2941,30,,1005.95,23,C2:9A:9F:E5:58:27
1524376622203,2018-04-22T05:57:02.203000Z,1026.9800387544053,-56,244,996,2947,30,,1006.02,23.01,C2:9A:9F:E5:58:27
1524376627733,2018-04-22T05:57:07.733000Z,1020.4783192209426,-52,216,996,2935,30,,1005.97,23.01,C2:9A:9F:E5:58:27
1524376633223,2018-04-22T05:57:13.223000Z,1022.6318985832586,-64,256,988,2947,30,,1005.97,23.01,C2:9A:9F:E5:58:27
1524376638343,2018-04-22T05:57:18.342999Z,1027.5018248158979,-64,260,992,2947,30,,1006.01,23.02,C2:9A:9F:E5:58:27
1524376644223,2018-04-22T05:57:24.223000Z,1021.066109514952,-68,264,984,2935,30,,1005.99,23.02,C2:9A:9F:E5:58:27
1524376649423,2018-04-22T05:57:29.423000Z,1023.7265259824031,-76,272,984,2947,30,,1006,23.03,C2:9A:9F:E5:58:27
1524376654973,2018-04-22T05:57:34.973000Z,1022.0450087936441,-76,280,980,2953,30,,1005.97,23.03,C2:9A:9F:E5:58:27
1524376660523,2018-04-22T05:57:40.523000Z,1025.319462411594,-68,280,984,2935,30,,1006,23.03,C2:9A:9F:E5:58:27
1524376666083,2018-04-22T05:57:46.082999Z,1024.5076866475918,-72,276,984,2935,30,,1005.95,23.03,C2:9A:9F:E5:58:27
1524376671203,2018-04-22T05:57:51.203000Z,1020.1333246198753,-64,276,980,2929,30,,1006.03,23.03,C2:9A:9F:E5:58:27
1524376676219,2018-04-22T05:57:56.219000Z,1017.9194467147191,-72,280,976,2935,30,,1005.99,23.04,C2:9A:9F:E5:58:27
1524376681213,2018-04-22T05:58:01.213000Z,1028.9023277260092,-64,280,988,2935,30,,1005.95,23.03,C2:9A:9F:E5:58:27
1524376686251,2018-04-22T05:58:06.250999Z,1020.666448944022,-72,276,980,2935,30,,1005.95,23.03,C2:9A:9F:E5:58:27
1524376691308,2018-04-22T05:58:11.308000Z,1033.5569650483712,-76,280,992,2935,30,,1005.91,23.04,C2:9A:9F:E5:58:27
1524376696350,2018-04-22T05:58:16.349999Z,1026.9800387544053,-76,284,984,2935,30,,1006,23.05,C2:9A:9F:E5:58:27
1524376702203,2018-04-22T05:58:22.203000Z,1029.9980582505968,-64,284,988,2947,30,,1005.95,23.05,C2:9A:9F:E5:58:27
1524376707953,2018-04-22T05:58:27.953000Z,1019.8745020834672,-68,288,976,2935,30,,1005.99,23.05,C2:9A:9F:E5:58:27
1524376713233,2018-04-22T05:58:33.233000Z,1022.8587390250914,-72,284,980,2959,30,,1005.93,23.05,C2:9A:9F:E5:58:27
1524376718513,2018-04-22T05:58:38.513000Z,1022.5849597955174,-68,284,980,2935,30,,1005.98,23.06,C2:9A:9F:E5:58:27
1524376724223,2018-04-22T05:58:44.223000Z,1025.5925116731303,-72,280,984,2947,30,,1005.96,23.05,C2:9A:9F:E5:58:27
1524376729603,2018-04-22T05:58:49.602999Z,1023.7030819529655,-68,288,980,2941,30,,1006.03,23.06,C2:9A:9F:E5:58:27
1524376735233,2018-04-22T05:58:55.233000Z,1022.5849597955174,-68,284,980,2947,30,,1005.92,23.06,C2:9A:9F:E5:58:27
1524376740203,2018-04-22T05:59:00.203000Z,1015.7873793269928,-64,288,972,2941,30,,1006.04,23.08,C2:9A:9F:E5:58:27
1524376745246,2018-04-22T05:59:05.246000Z,1020.1490087237256,-72,288,976,2965,30,,1005.97,23.07,C2:9A:9F:E5:58:27
1524376750293,2018-04-22T05:59:10.292999Z,1027.805429057465,-72,288,984,2953,30,,1006.04,23.08,C2:9A:9F:E5:58:27
1524376755359,2018-04-22T05:59:15.358999Z,1019.6156138467084,-64,288,976,2953,30,,1005.99,23.09,C2:9A:9F:E5:58:27
1524376760903,2018-04-22T05:59:20.903000Z,1022.5849597955174,-68,284,980,2953,30,,1005.99,23.09,C2:9A:9F:E5:58:27
1524376766223,2018-04-22T05:59:26.223000Z,1023.4451621850582,-64,288,980,2953,30,,1006.09,23.08,C2:9A:9F:E5:58:27
1524376771493,2018-04-22T05:59:31.493000Z,1021.7553523226585,-72,280,980,2947,30,,1006.01,23.08,C2:9A:9F:E5:58:27
1524376777073,2018-04-22T05:59:37.072999Z,1022.3267579399455,-64,284,980,2935,30,,1005.99,23.09,C2:9A:9F:E5:58:27
1524376782209,2018-04-22T05:59:42.209000Z,1019.0269868850382,-72,284,976,2941,30,,1006.05,23.09,C2:9A:9F:E5:58:27
1524376787383,2018-04-22T05:59:47.382999Z,1026.2553288534,-72,296,980,2953,30,,1006.01,23.1,C2:9A:9F:E5:58:27
1524376793203,2018-04-22T05:59:53.203000Z,1035.4670443814232,-72,288,992,2947,30,,1006.02,23.1,C2:9A:9F:E5:58:27
1524376798253,2018-04-22T05:59:58.253000Z,1019.0269868850382,-72,284,976,2935,30,,1006.02,23.1,C2:9A:9F:E5:58:27
1524376803693,2018-04-22T06:00:03.693000Z,1022.5849597955174,-68,284,980,2947,30,,1005.99,23.1,C2:9A:9F:E5:58:27
1524376809603,2018-04-22T06:00:09.602999Z,1028.9334283616215,-72,292,984,2947,30,,1006.01,23.11,C2:9A:9F:E5:58:27
1524376821953,2018-04-22T06:00:21.953000Z,1026.4190177505482,-68,284,984,2935,30,,1006.03,23.11,C2:9A:9F:E5:58:27
1524376827213,2018-04-22T06:00:27.213000Z,1023.7030819529655,-68,288,980,2935,30,,1006.06,23.13,C2:9A:9F:E5:58:27
1524376832553,2018-04-22T06:00:32.552999Z,1025.5925116731303,-72,280,984,2947,30,,1006.1,23.12,C2:9A:9F:E5:58:27
1524376838222,2018-04-22T06:00:38.221999Z,1026.6917745847582,-72,284,984,2935,30,,1006.06,23.13,C2:9A:9F:E5:58:27
1524376843221,2018-04-22T06:00:43.220999Z,1027.532967840935,-68,288,984,2947,30,,1006.05,23.12,C2:9A:9F:E5:58:27
1524376848233,2018-04-22T06:00:48.233000Z,1023.976562231773,-72,288,980,2947,30,,1006.07,23.13,C2:9A:9F:E5:58:27
1524376853833,2018-04-22T06:00:53.832999Z,1022.5849597955174,-68,284,980,2935,30,,1006.05,23.14,C2:9A:9F:E5:58:27
1524376859233,2018-04-22T06:00:59.233000Z,1030.2543375303012,-68,284,988,2941,30,,1006,23.14,C2:9A:9F:E5:58:27
1524376864443,2018-04-22T06:01:04.443000Z,1025.0619493474528,-64,280,984,2953,30,,1006.13,23.14,C2:9A:9F:E5:58:27
1524376869983,2018-04-22T06:01:09.983000Z,1031.6355945778528,-72,288,988,2947,30,,1006.04,23.13,C2:9A:9F:E5:58:27
1524376875523,2018-04-22T06:01:15.523000Z,1025.1087747161273,-72,292,980,2947,30,,1006.11,23.14,C2:9A:9F:E5:58:27
1524376881223,2018-04-22T06:01:21.223000Z,1019.8745020834672,-68,288,976,2935,30,,1006.05,23.14,C2:9A:9F:E5:58:27
1524376886203,2018-04-22T06:01:26.203000Z,1018.7521779117824,-68,284,976,2935,30,,1006.04,23.15,C2:9A:9F:E5:58:27
1524376891213,2018-04-22T06:01:31.213000Z,1023.7030819529655,-68,288,980,2947,30,,1006.1,23.15,C2:9A:9F:E5:58:27
1524376896223,2018-04-22T06:01:36.223000Z,1023.4451621850582,-64,288,980,2941,30,,1006.02,23.15,C2:9A:9F:E5:58:27
1524376901803,2018-04-22T06:01:41.802999Z,1022.5849597955174,-68,284,980,2941,30,,1006.1,23.17,C2:9A:9F:E5:58:27
1524376907213,2018-04-22T06:01:47.213000Z,1018.210194409779,-76,280,976,2941,30,,1006.1,23.15,C2:9A:9F:E5:58:27
1524376912903,2018-04-22T06:01:52.903000Z,1022.8587390250914,-72,284,980,2935,30,,1006.17,23.16,C2:9A:9F:E5:58:27
1524376918443,2018-04-22T06:01:58.443000Z,1019.8745020834672,-68,288,976,2947,30,,1006.1,23.15,C2:9A:9F:E5:58:27
1524376924012,2018-04-22T06:02:04.012000Z,1023.7030819529655,-68,288,980,2935,30,,1006.04,23.16,C2:9A:9F:E5:58:27
1524376929583,2018-04-22T06:02:09.582999Z,1031.6355945778528,-72,288,988,2935,30,,1006.03,23.16,C2:9A:9F:E5:58:27
1524376935123,2018-04-22T06:02:15.122999Z,1019.0269868850382,-72,284,976,2947,30,,1006.08,23.16,C2:9A:9F:E5:58:27
1524376940683,2018-04-22T06:02:20.683000Z,1017.7543908035966,-76,292,972,2947,30,,1006.06,23.16,C2:9A:9F:E5:58:27
1524376946213,2018-04-22T06:02:26.213000Z,1021.0112634050615,-68,292,976,2941,30,,1006.09,23.16,C2:9A:9F:E5:58:27
1524376951256,2018-04-22T06:02:31.256000Z,1019.0269868850382,-72,284,976,2947,30,,1006.08,23.17,C2:9A:9F:E5:58:27
1524376956313,2018-04-22T06:02:36.312999Z,1020.1490087237256,-72,288,976,2947,30,,1006.11,23.17,C2:9A:9F:E5:58:27
1524376961356,2018-04-22T06:02:41.355999Z,1023.976562231773,-72,288,980,2947,30,,1006.04,23.16,C2:9A:9F:E5:58:27
1524376966943,2018-04-22T06:02:46.943000Z,1022.5849597955174,-68,284,980,2947,30,,1006.06,23.16,C2:9A:9F:E5:58:27
1524376972203,2018-04-22T06:02:52.203000Z,1019.0269868850382,-72,284,976,2947,30,,1006.12,23.16,C2:9A:9F:E5:58:27
1524376977543,2018-04-22T06:02:57.542999Z,1022.0450087936441,-76,280,980,2947,29.5,,1006.07,23.17,C2:9A:9F:E5:58:27
1524376983109,2018-04-22T06:03:03.108999Z,1019.0269868850382,-72,284,976,2935,30,,1006.07,23.17,C2:9A:9F:E5:58:27
1524376988213,2018-04-22T06:03:08.213000Z,1019.0269868850382,-72,284,976,2947,30,,1006.13,23.17,C2:9A:9F:E5:58:27
1524376993723,2018-04-22T06:03:13.723000Z,1023.4451621850582,-64,288,980,2941,30,,1006.13,23.17,C2:9A:9F:E5:58:27
1524376999223,2018-04-22T06:03:19.223000Z,1019.0269868850382,-72,284,976,2941,30,,1006.1,23.15,C2:9A:9F:E5:58:27
1524377004343,2018-04-22T06:03:24.342999Z,1023.7030819529655,-68,288,980,2953,30,,1006.1,23.17,C2:9A:9F:E5:58:27
1524377009893,2018-04-22T06:03:29.892999Z,1027.532967840935,-68,288,984,2953,30,,1006.15,23.17,C2:9A:9F:E5:58:27
1524377015433,2018-04-22T06:03:35.433000Z,1014.6605343660509,-64,284,972,2947,30,,1006.2,23.16,C2:9A:9F:E5:58:27
1524377021023,2018-04-22T06:03:41.023000Z,1030.2543375303012,-68,284,988,2953,30,,1006.13,23.17,C2:9A:9F:E5:58:27
1524377026219,2018-04-22T06:03:46.219000Z,1026.4190177505482,-68,284,984,2953,30,,1006.14,23.17,C2:9A:9F:E5:58:27
1524377032101,2018-04-22T06:03:52.101000Z,1028.661265917989,-68,292,984,2947,30,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377037203,2018-04-22T06:03:57.203000Z,1019.8745020834672,-68,288,976,2935,30,,1006.1,23.17,C2:9A:9F:E5:58:27
1524377042213,2018-04-22T06:04:02.213000Z,1014.9206865563436,-68,284,972,2941,30,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377047253,2018-04-22T06:04:07.253000Z,1020.7448260951412,-80,288,976,2941,30,,1006.06,23.16,C2:9A:9F:E5:58:27
1524377052313,2018-04-22T06:04:12.312999Z,1020.1490087237256,-72,288,976,2941,30,,1006.13,23.17,C2:9A:9F:E5:58:27
1524377057343,2018-04-22T06:04:17.342999Z,1019.8745020834672,-68,288,976,2953,30,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377063182,2018-04-22T06:04:23.181999Z,1022.3267579399455,-64,284,980,2941,30,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377068449,2018-04-22T06:04:28.448999Z,1024.5779618945548,-64,292,980,2941,30,,1006.07,23.17,C2:9A:9F:E5:58:27
1524377073993,2018-04-22T06:04:33.993000Z,1027.805429057465,-72,288,984,2941,29.5,,1006.13,23.17,C2:9A:9F:E5:58:27
1524377079233,2018-04-22T06:04:39.233000Z,1013.8086604483116,-68,280,972,2941,29.5,,1006.14,23.17,C2:9A:9F:E5:58:27
1524377084583,2018-04-22T06:04:44.582999Z,1030.2543375303012,-68,284,988,2947,30,,1006.09,23.16,C2:9A:9F:E5:58:27
1524377090113,2018-04-22T06:04:50.112999Z,1028.0933809727596,-76,288,984,2935,30,,1006.08,23.17,C2:9A:9F:E5:58:27
1524377095171,2018-04-22T06:04:55.171000Z,1026.4190177505482,-68,284,984,2947,29.5,,1006.13,23.17,C2:9A:9F:E5:58:27
1524377100209,2018-04-22T06:05:00.209000Z,1021.285464500499,-72,292,976,2941,29.5,,1006.17,23.16,C2:9A:9F:E5:58:27
1524377105211,2018-04-22T06:05:05.210999Z,1014.3766558828136,-76,280,972,2947,29.5,,1006.06,23.16,C2:9A:9F:E5:58:27
1524377110303,2018-04-22T06:05:10.302999Z,1026.9800387544053,-76,284,984,2935,29.5,,1006.14,23.17,C2:9A:9F:E5:58:27
1524377115353,2018-04-22T06:05:15.352999Z,1025.3974839056316,-76,292,980,2947,29.5,,1006.2,23.16,C2:9A:9F:E5:58:27
1524377121223,2018-04-22T06:05:21.223000Z,1026.9800387544053,-76,284,984,2941,29.5,,1006.11,23.16,C2:9A:9F:E5:58:27
1524377126433,2018-04-22T06:05:26.433000Z,1019.8745020834672,-68,288,976,2941,29.5,,1006.15,23.17,C2:9A:9F:E5:58:27
1524377132023,2018-04-22T06:05:32.023000Z,1023.7030819529655,-68,288,980,2947,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377137219,2018-04-22T06:05:37.219000Z,1030.2543375303012,-68,284,988,2953,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377142603,2018-04-22T06:05:42.602999Z,1031.6355945778528,-72,288,988,2947,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377148199,2018-04-22T06:05:48.198999Z,1026.6917745847582,-72,284,984,2947,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377153243,2018-04-22T06:05:53.243000Z,1020.1490087237256,-72,288,976,2947,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377158283,2018-04-22T06:05:58.282999Z,1022.5849597955174,-68,284,980,2941,29.5,,1006.15,23.17,C2:9A:9F:E5:58:27
1524377163843,2018-04-22T06:06:03.842999Z,1022.5849597955174,-68,284,980,2953,29.5,,1006.14,23.16,C2:9A:9F:E5:58:27
1524377169223,2018-04-22T06:06:09.223000Z,1022.5849597955174,-68,284,980,2941,29.5,,1006.06,23.16,C2:9A:9F:E5:58:27
1524377174419,2018-04-22T06:06:14.418999Z,1024.8355965714695,-68,292,980,2941,29.5,,1006.13,23.17,C2:9A:9F:E5:58:27
1524377180193,2018-04-22T06:06:20.193000Z,1027.805429057465,-72,288,984,2941,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377186043,2018-04-22T06:06:26.042999Z,1027.805429057465,-72,288,984,2935,29.5,,1006.19,23.17,C2:9A:9F:E5:58:27
1524377191213,2018-04-22T06:06:31.213000Z,1019.8745020834672,-68,288,976,2953,29.5,,1006.06,23.16,C2:9A:9F:E5:58:27
1524377196209,2018-04-22T06:06:36.209000Z,1022.3267579399455,-64,284,980,2935,29.5,,1006.1,23.15,C2:9A:9F:E5:58:27
1524377201196,2018-04-22T06:06:41.196000Z,1025.9824559903545,-68,296,980,2941,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377206213,2018-04-22T06:06:46.213000Z,1017.3848829228789,-64,280,976,2941,29.5,,1006.15,23.16,C2:9A:9F:E5:58:27
1524377211293,2018-04-22T06:06:51.292999Z,1015.7873793269928,-64,288,972,2935,29.5,,1006.11,23.16,C2:9A:9F:E5:58:27
1524377216323,2018-04-22T06:06:56.322999Z,1023.7030819529655,-68,288,980,2941,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377221863,2018-04-22T06:07:01.862999Z,1018.7521779117824,-68,284,976,2935,29.5,,1006.12,23.16,C2:9A:9F:E5:58:27
1524377227413,2018-04-22T06:07:07.413000Z,1022.5849597955174,-68,284,980,2953,29.5,,1006.18,23.17,C2:9A:9F:E5:58:27
1524377232963,2018-04-22T06:07:12.963000Z,1026.6917745847582,-72,284,984,2935,29.5,,1006.16,23.15,C2:9A:9F:E5:58:27
1524377238502,2018-04-22T06:07:18.502000Z,1024.265590557449,-76,288,980,2953,29.5,,1006.17,23.16,C2:9A:9F:E5:58:27
1524377244073,2018-04-22T06:07:24.072999Z,1018.210194409779,-76,280,976,2941,29.5,,1006.2,23.16,C2:9A:9F:E5:58:27
1524377249223,2018-04-22T06:07:29.223000Z,1028.163411136576,-60,292,984,2941,29.5,,1006.15,23.15,C2:9A:9F:E5:58:27
1524377254190,2018-04-22T06:07:34.190000Z,1022.3267579399455,-64,284,980,2947,29.5,,1006.1,23.15,C2:9A:9F:E5:58:27
1524377260193,2018-04-22T06:07:40.193000Z,1017.9194467147191,-72,280,976,2947,29.5,,1006.14,23.16,C2:9A:9F:E5:58:27
1524377265793,2018-04-22T06:07:45.792999Z,1023.976562231773,-72,288,980,2953,29.5,,1006.19,23.16,C2:9A:9F:E5:58:27
1524377271221,2018-04-22T06:07:51.220999Z,1026.6917745847582,-72,284,984,2941,29.5,,1006.06,23.16,C2:9A:9F:E5:58:27
1524377276443,2018-04-22T06:07:56.443000Z,1021.7553523226585,-72,280,980,2947,29.5,,1006.2,23.16,C2:9A:9F:E5:58:27
